Name,Reference,Distorted,Metric,Metric_val,Mask,Time
Name,Reference,Distorted,Metric,Metric_val,Mask,Time
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_bytedance_mv_subjective_crowd_run_short_1000.mp4,ssim,0.732,False,192
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_bytedance_mv_subjective_crowd_run_short_2000.mp4,ssim,0.757,False,194
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_bytedance_mv_subjective_crowd_run_short_4000.mp4,ssim,0.772,False,202
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_huawei_20190725_mv_subjective_crowd_run_short_1000.mp4,ssim,0.751,False,203
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_huawei_20190725_mv_subjective_crowd_run_short_2000.mp4,ssim,0.769,False,200
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_huawei_20190725_mv_subjective_crowd_run_short_4000.mp4,ssim,0.776,False,199
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_huawei_mv_subjective_crowd_run_short_2000.mp4,ssim,0.769,False,190
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_huawei_mv_subjective_crowd_run_short_1000.mp4,ssim,0.751,False,207
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_huawei_mv_subjective_crowd_run_short_4000.mp4,ssim,0.778,False,202
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_mainconcept_mv_subjective_crowd_run_short_1000.mp4,ssim,0.723,False,204
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_mainconcept_mv_subjective_crowd_run_short_2000.mp4,ssim,0.752,False,198
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_mainconcept_mv_subjective_crowd_run_short_4000.mp4,ssim,0.767,False,199
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_sif_mv_subjective_crowd_run_short_1000.mp4,ssim,0.658,False,201
crowd_run,../2019/ref/crowd_run_short_1920x1080_50.yuv,../2019/seq/crowd_run_x265/enc_res_sif_mv_subjective_crowd_run_short_2000.mp4,ssim,0.707,False,212
